"","COSMIC_ID","Cell_line_name","Cell_line_tissue_type","Cell_line_tissue_type_2","LN_IC50","most_sensitive","least_sensitive"
"355",908475,"NCI-H1755","lung_NSCLC","lung_NSCLC_adenocarcinoma",-0.30721808,0,1
"356",908476,"NCI-H1993","lung_NSCLC","lung_NSCLC_adenocarcinoma",0.53286517,0,1
"357",908481,"NCI-H2196","lung_SCLC","lung_small_cell_carcinoma",-1.32310715,0,0
"358",908483,"NCI-H524","lung_SCLC","lung_small_cell_carcinoma",1.89772962,0,1
"359",909194,"NCI-H748","lung_SCLC","lung_small_cell_carcinoma",-1.5305945,0,0
"360",909248,"ONS-76","nervous_system","medulloblastoma",-3.86368347,1,0
"361",909250,"OS-RC-2","kidney","kidney",-1.82967478,0,0
"362",909255,"PA-1","urogenital_system","ovary",-4.44291232,1,0
"363",909256,"OCUB-M","breast","breast",-4.5201361,1,0
"364",909263,"RCM-1","large_intestine","large_intestine",0.94095064,0,1
"365",909264,"RD","soft_tissue","rhabdomyosarcoma",-1.88093106,0,0
"366",909697,"RF-48","digestive_system","stomach",-3.46953862,1,0
"367",909698,"RKO","large_intestine","large_intestine",-3.66106158,1,0
"368",909699,"RMG-I","urogenital_system","ovary",-0.87031743,0,1
"369",909700,"RPMI-2650","aero_dig_tract","head and neck",-4.11342741,1,0
"370",909704,"RT-112","urogenital_system","Bladder",-3.79546701,1,0
"371",909706,"RVH-421","skin","melanoma",-1.74442734,0,0
"372",909707,"Saos-2","bone","osteosarcoma",-1.31552083,0,0
"373",909708,"SAS","aero_dig_tract","head and neck",-2.12746962,0,0
"374",909709,"SCC-9","aero_dig_tract","head and neck",0.00886327,0,1
"375",909711,"SCH","digestive_system","stomach",3.06275025,0,1
"376",909712,"SF126","nervous_system","glioma",-2.20442257,0,0
"377",909713,"SH-4","skin","melanoma",-2.33822173,0,0
"378",909716,"SJRH30","soft_tissue","rhabdomyosarcoma",-1.92171151,0,0
"379",909717,"SJSA-1","bone","bone_other",-2.20820513,0,0
"380",909718,"SK-CO-1","large_intestine","large_intestine",-1.89444574,0,0
"381",909719,"SK-HEP-1","digestive_system","liver",-3.62051339,1,0
"382",909720,"SK-LMS-1","soft_tissue","soft_tissue_other",-2.85988037,1,0
"383",909721,"SK-LU-1","lung_NSCLC","lung_NSCLC_adenocarcinoma",-4.02921009,1,0
"384",909723,"SK-MEL-1","skin","melanoma",0.98638245,0,1
"385",909724,"SK-MEL-3","skin","melanoma",-1.93541595,0,0
"386",909725,"SK-MEL-24","skin","melanoma",-0.22965528,0,1
"387",909726,"SK-MEL-30","skin","melanoma",-3.32812368,1,0
"388",909728,"SK-MES-1","lung_NSCLC","lung_NSCLC_squamous_cell_carcinoma",-3.37880076,1,0
"389",909731,"SK-PN-DW","bone","ewings_sarcoma",-3.53009277,1,0
"390",909732,"SK-UT-1","soft_tissue","soft_tissue_other",-4.08550068,1,0
"391",909735,"SNG-M","urogenital_system","endometrium",-4.06426142,1,0
"392",909736,"SNU-387","digestive_system","liver",-1.44432877,0,0
"393",909737,"SNU-423","digestive_system","liver",-2.58765154,0,0
"394",909738,"SNU-449","digestive_system","liver",-0.4099882,0,1
"395",909739,"SNU-475","digestive_system","liver",0.41276557,0,1
"396",909740,"SNU-C2B","large_intestine","large_intestine",-0.7070955,0,1
"397",909744,"SW13","kidney","adrenal_gland",-1.98089278,0,0
"398",909745,"SW1088","nervous_system","glioma",-0.06452936,0,1
"399",909747,"SW1417","large_intestine","large_intestine",-1.09362704,0,1
"400",909748,"SW1463","large_intestine","large_intestine",0.75277249,0,1
"401",909749,"SW1710","urogenital_system","Bladder",-4.00404403,1,0
"402",909750,"SW1783","nervous_system","glioma",-2.27637337,0,0
"403",909751,"SW48","large_intestine","large_intestine",-2.65705949,1,0
"404",909753,"SW626","urogenital_system","ovary",-2.1065241,0,0
"405",909754,"SW684","soft_tissue","fibrosarcoma",3.39741338,0,1
"406",909755,"SW837","large_intestine","large_intestine",-2.23047986,0,0
"407",909756,"SW872","soft_tissue","soft_tissue_other",-2.03798873,0,0
"408",909757,"SW948","large_intestine","large_intestine",2.78903583,0,1
"409",909758,"SW962","urogenital_system","urogenital_system_other",-2.91788179,1,0
"410",909759,"SW982","soft_tissue","soft_tissue_other",-4.96481489,1,0
"411",909761,"T84","large_intestine","large_intestine",-2.85662184,1,0
"412",909769,"TGBC1TKB","digestive_system","biliary_tract",-0.05954658,0,1
"413",909770,"TGBC11TKB","digestive_system","stomach",0.72449808,0,1
"414",909774,"TYK-nu","urogenital_system","ovary",-0.41540469,0,1
"415",909776,"U-2-OS","bone","osteosarcoma",1.46000602,0,1
"416",909778,"UACC-893","breast","breast",-0.37439048,0,1
"417",909779,"UMC-11","lung_NSCLC","lung_NSCLC_carcinoid",-0.8763126,0,1
"418",909780,"VM-CUB-1","urogenital_system","Bladder",-2.44306888,0,0
"419",909781,"VMRC-RCZ","kidney","kidney",-2.81400914,1,0
"420",909784,"WM-115","skin","melanoma",2.87920154,0,1
"421",909904,"YAPC","pancreas","pancreas",1.09649534,0,1
"422",909974,"RCC10RGB","kidney","kidney",3.21682154,0,1
"423",909975,"KURAMOCHI","urogenital_system","ovary",-2.26188017,0,0
"424",909977,"HuO-3N1","bone","osteosarcoma",0.17775459,0,1
"425",910079,"OE19","aero_dig_tract","oesophagus",-2.29990546,0,0
"426",910399,"NCI-H838","lung_NSCLC","lung_NSCLC_adenocarcinoma",-1.08337479,0,1
"427",910546,"PSN1","pancreas","pancreas",-4.22722066,1,0
"428",910548,"OAW-42","urogenital_system","ovary",-1.95786919,0,0
"429",910549,"OE33","aero_dig_tract","oesophagus",-0.87855195,0,1
"430",910554,"CW-2","large_intestine","large_intestine",3.08484794,0,1
"431",910567,"CHP-126","neuroblastoma","neuroblastoma",-2.68788555,1,0
"432",910568,"CGTH-W-1","thyroid","thyroid",-2.70989242,1,0
"433",910569,"COLO-320-HSR","large_intestine","large_intestine",-0.729197,0,1
"434",910689,"COLO-678","large_intestine","large_intestine",-0.64484609,0,1
"435",910691,"COLO-684","urogenital_system","endometrium",-1.4005001,0,0
"436",910692,"COLO-668","lung_SCLC","lung_small_cell_carcinoma",-2.38771624,0,0
"437",910694,"LN-405","nervous_system","glioma",0.51864299,0,1
"438",910695,"TGBC24TKB","digestive_system","biliary_tract",-0.037707,0,1
"439",910697,"A388","skin","skin_other",-3.4559375,1,0
"440",910698,"BFTC-909","kidney","kidney",-2.25355069,0,0
"441",910700,"C2BBe1","large_intestine","large_intestine",-0.41275825,0,1
"442",910701,"SCC-25","aero_dig_tract","head and neck",-1.89814399,0,0
"443",910702,"AsPC-1","pancreas","pancreas",0.613134,0,1
"444",910704,"AU565","breast","breast",-2.01439876,0,0
"445",910779,"IA-LM","lung_NSCLC","lung_NSCLC_large cell",-2.82056066,1,0
"446",910780,"TGW","neuroblastoma","neuroblastoma",-0.02942587,0,1
"447",910781,"AN3-CA","urogenital_system","endometrium",-2.88839431,1,0
"448",910784,"A204","soft_tissue","rhabdomyosarcoma",-4.34454385,1,0
"449",910849,"NY","bone","osteosarcoma",-1.3341477,0,0
"450",910850,"C3A","digestive_system","liver",-0.77503484,0,1
"451",910851,"A427","lung_NSCLC","lung_NSCLC_not specified",-4.18651537,1,0
"452",910852,"CAL-85-1","breast","breast",-3.4607293,1,0
"453",910853,"CHL-1","skin","melanoma",-3.44809802,1,0
"454",910900,"NCI-H1651","lung_NSCLC","lung_NSCLC_adenocarcinoma",-3.86751198,1,0
"455",910903,"RPMI-7951","skin","melanoma",-2.01753398,0,0
"456",910904,"SCC-4","aero_dig_tract","head and neck",-1.74820822,0,0
"457",910905,"SNU-C1","large_intestine","large_intestine",2.48515263,0,1
"458",910907,"SW1990","pancreas","pancreas",-1.44328636,0,0
"459",910910,"UACC-812","breast","breast",1.24917166,0,1
"460",910911,"SCC-15","aero_dig_tract","head and neck",-1.60024549,0,0
"461",910915,"Capan-2","pancreas","pancreas",-0.01625918,0,1
"462",910916,"CAL-27","aero_dig_tract","head and neck",-3.88973364,1,0
"463",910920,"A704","kidney","kidney",-0.03554818,0,1
"464",910921,"A101D","skin","melanoma",-3.05015419,1,0
"465",910922,"769-P","kidney","kidney",-3.82399165,1,0
"466",910924,"23132-87","digestive_system","stomach",-3.93211935,1,0
"467",910925,"A431","skin","skin_other",-3.75806662,1,0
"468",910926,"BFTC-905","urogenital_system","Bladder",-4.19148997,1,0
"469",910927,"CAL-51","breast","breast",-3.85895722,1,0
"470",910931,"RERF-LC-MS","lung_NSCLC","lung_NSCLC_adenocarcinoma",-0.802941,0,1
"471",910932,"GAK","skin","melanoma",-1.36674511,0,0
"472",910933,"AM-38","nervous_system","glioma",-1.03612742,0,1
"473",910936,"DOK","aero_dig_tract","head and neck",0.25948669,0,1
"474",910937,"COR-L279","lung_SCLC","lung_small_cell_carcinoma",-2.80946667,1,0
"475",910942,"NEC8","urogenital_system","testis",-3.31675105,1,0
"476",910943,"CAS-1","nervous_system","glioma",-1.40869964,0,0
"477",910948,"MFM-223","breast","breast",2.67766252,0,1
"478",910952,"CAL-54","kidney","kidney",-1.16139091,0,0
"479",911905,"EFO-21","urogenital_system","ovary",-0.92456345,0,1
"480",917486,"LS-1034","large_intestine","large_intestine",-1.40283224,0,0
"481",924100,"22RV1","urogenital_system","prostate",-3.52565785,1,0
"482",924102,"8505C","thyroid","thyroid",-3.8302043,1,0
"483",924104,"BCPAP","thyroid","thyroid",-3.0801079,1,0
"484",924105,"BPH-1","urogenital_system","prostate",-3.53135888,1,0
"485",924106,"CAL-148","breast","breast",-3.66393258,1,0
"486",924107,"CAL-39","urogenital_system","cervix",-2.23414921,0,0
"487",924108,"CaR-1","large_intestine","large_intestine",1.23585339,0,1
"488",924111,"HO-1-N-1","aero_dig_tract","head and neck",-1.71940835,0,0
"489",924151,"HTC-C3","thyroid","thyroid",-0.88287372,0,1
"490",924186,"KGN","urogenital_system","ovary",-5.08160969,1,0
"491",924187,"KLE","urogenital_system","endometrium",-1.53586386,0,0
"492",924188,"KNS-81-FD","nervous_system","glioma",-1.81031521,0,0
"493",924238,"K5","thyroid","thyroid",-2.3919279,0,0
"494",924240,"MDA-MB-415","breast","breast",1.46733898,0,1
"495",924244,"NCI-H1975","lung_NSCLC","lung_NSCLC_adenocarcinoma",-2.77809278,1,0
"496",924247,"SW954","urogenital_system","urogenital_system_other",-4.09643081,1,0
"497",924248,"TE-441-T","soft_tissue","rhabdomyosarcoma",-2.39987708,0,0
"498",925338,"MDA-MB-157","breast","breast",-0.56807605,0,1
"499",925339,"MMAC-SF","skin","melanoma",-2.16997593,0,0
"500",925340,"MKN45","digestive_system","stomach",-3.01281468,1,0
"501",925341,"NCI-H810","lung_NSCLC","lung_NSCLC_large cell",-4.01831854,1,0
"502",925343,"MFH-ino","soft_tissue","soft_tissue_other",-5.26556146,1,0
"503",925345,"NOS-1","bone","osteosarcoma",-2.47022622,0,0
"504",925346,"PANC-03-27","pancreas","pancreas",-3.64499565,1,0
"505",925347,"PANC-08-13","pancreas","pancreas",-0.00374634,0,1
"506",925348,"PANC-10-05","pancreas","pancreas",-2.45459103,0,0
"507",930083,"RO82-W-1","thyroid","thyroid",0.05984436,0,1
"508",930297,"SiHa","urogenital_system","cervix",2.19703575,0,1
"509",930298,"SKG-IIIa","urogenital_system","cervix",-1.10467575,0,0
"510",930299,"TT","thyroid","thyroid",2.32262477,0,1
"511",946353,"TE-9","aero_dig_tract","oesophagus",-1.72653184,0,0
"512",946354,"TE-11","aero_dig_tract","oesophagus",-1.47058214,0,0
"513",946355,"TE-6","aero_dig_tract","oesophagus",-0.59414024,0,1
"514",946356,"TE-12","aero_dig_tract","oesophagus",-2.74703087,1,0
"515",946359,"BT-474","breast","breast",-0.35397094,0,1
"516",946360,"OAW-28","urogenital_system","ovary",-1.55559621,0,0
"517",946361,"LCLC-97TM1","lung_NSCLC","lung_NSCLC_large cell",-4.51400859,1,0
"518",946368,"D-263MG","nervous_system","glioma",-1.29032967,0,0
"519",946370,"D-392MG","nervous_system","glioma",-1.72684193,0,0
"520",946373,"D-502MG","nervous_system","glioma",0.91751484,0,1
"521",946382,"CAMA-1","breast","breast",-1.88605339,0,0
"522",949090,"Caov-4","urogenital_system","ovary",-1.32400085,0,0
"523",949093,"BT-483","breast","breast",2.15990898,0,1
"524",949094,"M059J","nervous_system","glioma",-3.28017599,1,0
"525",949155,"ES8","bone","ewings_sarcoma",-3.65619008,1,0
"526",949156,"ES4","bone","ewings_sarcoma",-4.9315703,1,0
"527",949157,"ES6","bone","ewings_sarcoma",-1.64214449,0,0
"528",949158,"ES1","bone","ewings_sarcoma",-4.217294,1,0
"529",949160,"EW-7","bone","ewings_sarcoma",-3.41477275,1,0
"530",949161,"EW-3","bone","ewings_sarcoma",-0.97320229,0,1
"531",949163,"EW-1","bone","ewings_sarcoma",-2.73845367,1,0
"532",949164,"EW-18","bone","ewings_sarcoma",-1.22777883,0,0
"533",949165,"EW-16","bone","ewings_sarcoma",-5.41795938,1,0
"534",949166,"EW-13","bone","ewings_sarcoma",-4.44638886,1,0
"535",949168,"EW-24","bone","ewings_sarcoma",-0.05556415,0,1
"536",949170,"LAN-6","neuroblastoma","neuroblastoma",-1.41096292,0,0
"537",949171,"NB10","neuroblastoma","neuroblastoma",-1.76037379,0,0
"538",949172,"NB12","neuroblastoma","neuroblastoma",-1.23122919,0,0
"539",949173,"NB6","neuroblastoma","neuroblastoma",0.03836308,0,1
"540",949174,"NB7","neuroblastoma","neuroblastoma",-1.63484429,0,0
"541",949176,"NB5","neuroblastoma","neuroblastoma",-1.01632217,0,1
"542",949177,"NB13","neuroblastoma","neuroblastoma",-2.2717492,0,0
"543",949178,"NB14","neuroblastoma","neuroblastoma",-1.42104834,0,0
"544",949179,"NB1","neuroblastoma","neuroblastoma",-3.00383212,1,0
"545",971773,"RH-1","soft_tissue","rhabdomyosarcoma",-4.29698251,1,0
"546",971777,"MZ2-MEL","skin","melanoma",-3.51192688,1,0
"547",998189,"LS-180","large_intestine","large_intestine",-3.55360097,1,0
"548",1240121,"BICR22","aero_dig_tract","head and neck",-0.41674317,0,1
"549",1240122,"BICR78","aero_dig_tract","head and neck",-1.49297736,0,0
"550",1240123,"CCK-81","large_intestine","large_intestine",0.5584514,0,1
"551",1240125,"COLO-783","skin","melanoma",0.89678281,0,1
"552",1240127,"EN","urogenital_system","endometrium",-1.87484547,0,0
"553",1240128,"ES-2","urogenital_system","ovary",-0.52113457,0,1
"554",1240129,"FU-OV-1","urogenital_system","ovary",0.11338111,0,1
"555",1240130,"G-MEL","skin","melanoma",-3.06023409,1,0
"556",1240131,"H2591","lung","mesothelioma",-1.23567928,0,0
"557",1240132,"H2595","lung","mesothelioma",-2.41264064,0,0
"558",1240134,"H2731","lung","mesothelioma",0.75183384,0,1
"559",1240135,"H2803","lung","mesothelioma",-0.14733699,0,1
"560",1240136,"H2804","lung","mesothelioma",-2.9968976,1,0
"561",1240138,"H2869","lung","mesothelioma",-1.22138976,0,0
"562",1240139,"H290","lung","mesothelioma",-1.97931735,0,0
"563",1240140,"H3118","aero_dig_tract","head and neck",-3.67856793,1,0
"564",1240141,"H513","lung","mesothelioma",-0.79929786,0,1
"565",1240142,"HARA","lung_NSCLC","lung_NSCLC_squamous_cell_carcinoma",-1.86352964,0,0
"566",1240143,"HCC-15","lung_NSCLC","lung_NSCLC_squamous_cell_carcinoma",-1.10455884,0,1
"567",1240145,"HCC-44","lung_NSCLC","lung_NSCLC_adenocarcinoma",-3.15890729,1,0
"568",1240146,"HCC-827","lung_NSCLC","lung_NSCLC_adenocarcinoma",-0.11487204,0,1
"569",1240147,"Hep 3B2_1-7","digestive_system","liver",-3.31004948,1,0
"570",1240149,"Hs633T","soft_tissue","fibrosarcoma",-3.8459452,1,0
"571",1240150,"Hs683","nervous_system","glioma",-2.0095939,0,0
"572",1240153,"IGR-37","skin","melanoma",-2.88049834,1,0
"573",1240154,"IHH-4","thyroid","thyroid",-4.64393565,1,0
"574",1240155,"IM-95","digestive_system","stomach",-2.94605382,1,0
"575",1240157,"JHH-2","digestive_system","liver",-0.53689123,0,1
"576",1240158,"JHH-4","digestive_system","liver",-1.15917521,0,0
"577",1240159,"JHH-6","digestive_system","liver",-1.3616206,0,0
"578",1240160,"JHH-7","digestive_system","liver",-3.3279326,1,0
"579",1240161,"JHU-011","aero_dig_tract","head and neck",-4.39155322,1,0
"580",1240162,"JHU-022","aero_dig_tract","head and neck",-0.51871431,0,1
"581",1240166,"KYM-1","soft_tissue","rhabdomyosarcoma",-2.10837683,0,0
"582",1240167,"KYSE-220","aero_dig_tract","oesophagus",-2.43120798,0,0
"583",1240168,"LN-18","nervous_system","glioma",-2.17305903,0,0
"584",1240169,"LN-229","nervous_system","glioma",-1.52590899,0,0
"585",1240170,"LNZTA3WT4","nervous_system","glioma",-1.15624125,0,0
"586",1240172,"MDA-MB-436","breast","breast",0.4471007,0,1
"587",1240173,"MDST8","large_intestine","large_intestine",-1.24806796,0,0
"588",1240174,"MFE-319","urogenital_system","endometrium",-2.64747344,1,0
"589",1240178,"ML-1","thyroid","thyroid",-2.98402162,1,0
"590",1240179,"MS751","urogenital_system","cervix",-0.99207722,0,1
"591",1240181,"NB(TU)1-10","neuroblastoma","neuroblastoma",-1.72107414,0,0
"592",1240182,"NCI-H1836","lung_SCLC","lung_small_cell_carcinoma",0.50987221,0,1
"593",1240183,"NCI-H1869","lung_NSCLC","lung_NSCLC_squamous_cell_carcinoma",0.61385089,0,1
"594",1240184,"NCI-H1915","lung_NSCLC","lung_NSCLC_large cell",-0.02971128,0,1
"595",1240185,"NCI-H1944","lung_NSCLC","lung_NSCLC_adenocarcinoma",-2.24746882,0,0
"596",1240186,"NCI-H196","lung_SCLC","lung_small_cell_carcinoma",0.01508521,0,1
"597",1240187,"NCI-H2023","lung_NSCLC","lung_NSCLC_adenocarcinoma",-1.03689085,0,1
"598",1240189,"NCI-H211","lung_SCLC","lung_small_cell_carcinoma",-3.07275785,1,0
"599",1240190,"NCI-H3122","lung_NSCLC","lung_NSCLC_adenocarcinoma",-3.38018911,1,0
"600",1240191,"NCI-H647","lung_NSCLC","lung_NSCLC_not specified",-1.87062342,0,0
"601",1240192,"NCI-H841","lung_SCLC","lung_small_cell_carcinoma",-0.04570887,0,1
"602",1240193,"NCI-H847","lung_SCLC","lung_small_cell_carcinoma",-2.16286463,0,0
"603",1240196,"OSC-20","aero_dig_tract","head and neck",-3.29383248,1,0
"604",1240197,"OV-90","urogenital_system","ovary",-1.69594225,0,0
"605",1240198,"OVISE","urogenital_system","ovary",-1.72528882,0,0
"606",1240199,"OVKATE","urogenital_system","ovary",1.72201068,0,1
"607",1240200,"OVMIU","urogenital_system","ovary",-1.89676739,0,0
"608",1240201,"PA-TU-8988T","pancreas","pancreas",-2.86723647,1,0
"609",1240202,"PC-3 [JPC-3]","lung_NSCLC","lung_NSCLC_adenocarcinoma",-0.66119758,0,1
"610",1240204,"PCI-15A","aero_dig_tract","head and neck",-1.8241451,0,0
"611",1240205,"PCI-38","aero_dig_tract","head and neck",-0.45805584,0,1
"612",1240206,"PCI-6A","aero_dig_tract","head and neck",-3.71703165,1,0
"613",1240207,"PE/CA-PJ15","aero_dig_tract","head and neck",-1.50625938,0,0
"614",1240208,"PL18","pancreas","pancreas",-3.18517397,1,0
"615",1240209,"RERF-GC-1B","digestive_system","stomach",-2.0980955,0,0
"616",1240210,"RH-41","soft_tissue","rhabdomyosarcoma",-1.29739518,0,0
"617",1240212,"SISO","urogenital_system","cervix",-2.66818034,1,0
"618",1240215,"SKN","urogenital_system","uterus",-2.02370016,0,0
"619",1240216,"SNU-182","digestive_system","liver",-2.69587562,1,0
"620",1240217,"SNU-398","digestive_system","liver",-2.17458889,0,0
"621",1240218,"SU8686","pancreas","pancreas",-1.25903611,0,0
"622",1240219,"SUIT-2","pancreas","pancreas",-2.63193801,1,0
"623",1240220,"SW156","kidney","kidney",-0.83645728,0,1
"624",1240221,"TC-71","bone","ewings_sarcoma",-0.05391784,0,1
"625",1240222,"TOV-21G","urogenital_system","ovary",-0.63087049,0,1
"626",1240223,"TT2609-C02","thyroid","thyroid",-3.74181262,1,0
"627",1240226,"WM278","skin","melanoma",-1.40185252,0,0
"628",1247873,"H3255","lung_NSCLC","lung_NSCLC_adenocarcinoma",-2.31775768,0,0
"629",1287381,"201T","lung_NSCLC","lung_NSCLC_adenocarcinoma",-3.78552248,1,0
"630",1287706,"451Lu","skin","melanoma",-2.03363202,0,0
"631",1290722,"ASH-3","thyroid","thyroid",-3.41798143,1,0
"632",1290724,"BICR10","aero_dig_tract","head and neck",1.07952512,0,1
"633",1290725,"BICR31","aero_dig_tract","head and neck",-3.01632935,1,0
"634",1290730,"CAL-29","urogenital_system","Bladder",-2.18815969,0,0
"635",1290765,"CAL-78","bone","chondrosarcoma",0.6020273,0,1
"636",1290767,"CHSA0011","bone","chondrosarcoma",0.20135307,0,1
"637",1290768,"CHSA0108","bone","chondrosarcoma",-0.43634005,0,1
"638",1290769,"CL-11","large_intestine","large_intestine",3.14474796,0,1
"639",1290795,"CS1","bone","bone_other",-1.22698556,0,0
"640",1290797,"DAN-G","pancreas","pancreas",1.3196243,0,1
"641",1290798,"EFM-192A","breast","breast",-3.3653367,1,0
"642",1290806,"FU97","digestive_system","stomach",-2.18453465,0,0
"643",1290807,"G-292 Clone A141B1","bone","osteosarcoma",0.92609526,0,1
"644",1290808,"H2369","lung","mesothelioma",-2.80486775,1,0
"645",1290809,"H2373","lung","mesothelioma",-1.06969576,0,1
"646",1290810,"H2461","lung","mesothelioma",-1.01306503,0,1
"647",1290812,"H2722","lung","mesothelioma",-2.25503328,0,0
"648",1290813,"H2795","lung","mesothelioma",-0.52975097,0,1
"649",1290814,"H2818","lung","mesothelioma",-0.11641913,0,1
"650",1290905,"HCC1428","breast","breast",-0.01839096,0,1
"651",1290906,"HCC202","breast","breast",-0.35876835,0,1
"652",1290907,"HCC-56","large_intestine","large_intestine",-1.60796411,0,0
"653",1290908,"HCC-78","lung_NSCLC","lung_NSCLC_adenocarcinoma",-1.44996806,0,0
"654",1290922,"HDQ-P1","breast","breast",-0.92407986,0,1
"655",1297439,"COR-L95","lung_SCLC","lung_small_cell_carcinoma",-0.81062942,0,1
"656",1298134,"HeLa","urogenital_system","cervix",-1.94784003,0,0
"657",1298136,"HPAC","pancreas","pancreas",-2.74197767,1,0
"658",1298141,"Hs766T","pancreas","pancreas",2.08880672,0,1
"659",1298145,"Hs940-T","skin","melanoma",-2.42640015,0,0
"660",1298146,"huH-1","digestive_system","liver",0.87070689,0,1
"661",1298151,"JHH-1","digestive_system","liver",-1.89317981,0,0
"662",1298156,"JHU-029","aero_dig_tract","head and neck",-4.31609213,1,0
"663",1298157,"JIMT-1","breast","breast",-1.5507241,0,0
"664",1298160,"K2","skin","melanoma",-1.25540234,0,0
"665",1298168,"KMRC-1","kidney","kidney",-0.09483754,0,1
"666",1298169,"KMRC-20","kidney","kidney",0.01424778,0,1
"667",1298215,"KON","aero_dig_tract","head and neck",-3.31928739,1,0
"668",1298216,"KP-1N","pancreas","pancreas",-2.35848803,0,0
"669",1298218,"KP-2","pancreas","pancreas",-2.0457987,0,0
"670",1298219,"KP-3","pancreas","pancreas",-1.26105218,0,0
"671",1298222,"KYSE-50","aero_dig_tract","oesophagus",-2.43174854,0,0
"672",1298223,"LC-1-sq","lung_NSCLC","lung_NSCLC_squamous_cell_carcinoma",-1.81962297,0,0
"673",1298226,"LOU-NH91","lung_NSCLC","lung_NSCLC_squamous_cell_carcinoma",0.95108895,0,1
"674",1298347,"NCI-H1435","lung_NSCLC","lung_NSCLC_adenocarcinoma",-0.69381202,0,1
"675",1298348,"NCI-H1568","lung_NSCLC","lung_NSCLC_adenocarcinoma",-2.49278684,0,0
"676",1298349,"NCI-H1688","lung_SCLC","lung_small_cell_carcinoma",-0.69466462,0,1
"677",1298350,"NCI-H1781","lung_NSCLC","lung_NSCLC_adenocarcinoma",-3.1697773,1,0
"678",1298351,"NCI-H2110","lung_NSCLC","lung_NSCLC_not specified",-4.84188932,1,0
"679",1298352,"NCI-H2135","lung_NSCLC","lung_NSCLC_not specified",-1.59043252,0,0
"680",1298353,"NCI-H2172","lung_NSCLC","lung_NSCLC_not specified",-0.86323245,0,1
"681",1298356,"NCI-H2444","lung_NSCLC","lung_NSCLC_not specified",2.51009414,0,1
"682",1298357,"NUGC-4","digestive_system","stomach",-2.01531583,0,0
"683",1298358,"OCUM-1","digestive_system","stomach",-2.20869444,0,0
"684",1298359,"OE21","aero_dig_tract","oesophagus",-1.35053054,0,0
"685",1298362,"OSC-19","aero_dig_tract","head and neck",-3.07839846,1,0
"686",1298365,"OVTOKO","urogenital_system","ovary",-1.19231921,0,0
"687",1298475,"PANC-02-03","pancreas","pancreas",-0.95358126,0,1
"688",1298476,"PANC-04-03","pancreas","pancreas",-0.18611943,0,1
"689",1298526,"PA-TU-8902","pancreas","pancreas",-1.31037913,0,0
"690",1298529,"PCI-30","aero_dig_tract","head and neck",0.80742903,0,1
"691",1298531,"PCI-4B","aero_dig_tract","head and neck",-3.48886449,1,0
"692",1298533,"PL4","pancreas","pancreas",-1.09574122,0,1
"693",1298537,"RERF-LC-KJ","lung_NSCLC","lung_NSCLC_adenocarcinoma",-2.35042408,0,0
"694",1298538,"RERF-LC-Sq1","lung_NSCLC","lung_NSCLC_squamous_cell_carcinoma",1.26807607,0,1
"695",1298539,"RKN","urogenital_system","ovary",-0.88063314,0,1
"696",1299050,"SAT","aero_dig_tract","head and neck",0.81202098,0,1
"697",1299052,"SCC90","aero_dig_tract","head and neck",-0.92143828,0,1
"698",1299059,"SKN-3","aero_dig_tract","head and neck",1.51339108,0,1
"699",1299061,"STS-0421","soft_tissue","soft_tissue_other",-3.38710103,1,0
"700",1299062,"SW1271","lung_SCLC","lung_small_cell_carcinoma",-2.80464865,1,0
"701",1299064,"T-T","aero_dig_tract","oesophagus",-1.91637395,0,0
"702",1299070,"TOV-112D","urogenital_system","ovary",-4.29396329,1,0
"703",1299075,"VCaP","urogenital_system","prostate",-1.55706024,0,0
"704",1299078,"WM1552C","skin","melanoma",-2.84313849,1,0
"705",1299080,"WM35","skin","melanoma",-1.96655629,0,0
"706",1299081,"WM793B","skin","melanoma",-4.34211473,1,0
"707",1303900,"HCC1500","breast","breast",-1.16334226,0,0
"708",1303912,"CHSA8926","bone","chondrosarcoma",-0.6002267,0,1
"709",1322224,"HSC-39","digestive_system","stomach",2.02073387,0,1
"710",1330941,"MDA-MB-330","breast","breast",-0.95915738,0,1
"711",1330972,"NCI-H1876","lung_SCLC","lung_small_cell_carcinoma",-1.95869087,0,0
